strategy,entry_time,exit_time,side,entry_price,stop_price,target_price,exit_reason,pnl_points,pnl_dollars_1x,result,entry_price_nq,exit_price_nq,entry_price_es,exit_price_es,hedge_ratio,pnl_dollars_3x,pnl_dollars_5x
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 14:55:00+00:00,,SHORT,23410.25,23458.75,23352.05,,,1160.0,WIN,,,,,,3480.0,5800.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 15:10:00+00:00,,LONG,23412.25,23405.5,23420.35,,,158.0,WIN,,,,,,474.0,790.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 15:20:00+00:00,,SHORT,23395.75,23412.0,23376.25,,,386.0,WIN,,,,,,1158.0,1930.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 15:30:00+00:00,,SHORT,23411.0,23449.0,23365.4,,,908.0,WIN,,,,,,2724.0,4540.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 15:45:00+00:00,,SHORT,23380.25,23392.75,23365.25,,,296.0,WIN,,,,,,888.0,1480.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 15:45:00+00:00,,SHORT,23380.25,23401.5,23354.75,,,-429.0,LOSS,,,,,,-1287.0,-2145.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 15:50:00+00:00,,LONG,23371.0,23365.5,23377.6,,,128.0,WIN,,,,,,384.0,640.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 16:25:00+00:00,,LONG,23424.5,23412.0,23439.5,,,296.0,WIN,,,,,,888.0,1480.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 16:30:00+00:00,,LONG,23441.75,23430.75,23454.95,,,-224.0,LOSS,,,,,,-672.0,-1120.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 16:35:00+00:00,,LONG,23421.25,23414.5,23429.35,,,-139.0,LOSS,,,,,,-417.0,-695.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 16:40:00+00:00,,LONG,23396.5,23377.75,23419.0,,,-379.0,LOSS,,,,,,-1137.0,-1895.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 16:45:00+00:00,,LONG,23371.25,23366.0,23377.55,,,122.0,WIN,,,,,,366.0,610.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 16:50:00+00:00,,LONG,23411.75,23399.5,23426.45,,,290.0,WIN,,,,,,870.0,1450.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 16:50:00+00:00,,SHORT,23411.75,23433.5,23385.65,,,-439.0,LOSS,,,,,,-1317.0,-2195.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 16:50:00+00:00,,SHORT,23411.75,23426.25,23394.35,,,-294.0,LOSS,,,,,,-882.0,-1470.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 17:00:00+00:00,,LONG,23401.0,23368.75,23439.7,,,770.0,WIN,,,,,,2310.0,3850.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 17:15:00+00:00,,LONG,23418.5,23408.0,23431.1,,,248.0,WIN,,,,,,744.0,1240.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 17:30:00+00:00,,LONG,23435.75,23413.5,23462.45,,,530.0,WIN,,,,,,1590.0,2650.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 17:55:00+00:00,,SHORT,23474.25,23492.75,23452.05,,,440.0,WIN,,,,,,1320.0,2200.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 17:55:00+00:00,,SHORT,23474.25,23496.5,23447.55,,,530.0,WIN,,,,,,1590.0,2650.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 18:00:00+00:00,,LONG,23458.25,23442.25,23477.45,,,-324.0,LOSS,,,,,,-972.0,-1620.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 18:05:00+00:00,,LONG,23469.25,23453.75,23487.85,,,-314.0,LOSS,,,,,,-942.0,-1570.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 18:15:00+00:00,,LONG,23425.0,23411.5,23441.2,,,-274.0,LOSS,,,,,,-822.0,-1370.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 18:20:00+00:00,,LONG,23420.0,23408.5,23433.8,,,-234.0,LOSS,,,,,,-702.0,-1170.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 18:30:00+00:00,,LONG,23407.75,23392.75,23425.75,,,-304.0,LOSS,,,,,,-912.0,-1520.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 18:45:00+00:00,,SHORT,23377.0,23397.0,23353.0,,,476.0,WIN,,,,,,1428.0,2380.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 19:10:00+00:00,,SHORT,23379.0,23388.25,23367.9,,,-189.0,LOSS,,,,,,-567.0,-945.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 19:30:00+00:00,,SHORT,23394.0,23419.75,23363.1,,,614.0,WIN,,,,,,1842.0,3070.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 19:50:00+00:00,,LONG,23374.25,23349.5,23403.95,,,-499.0,LOSS,,,,,,-1497.0,-2495.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 20:00:00+00:00,,SHORT,23372.5,23399.0,23340.7,,,632.0,WIN,,,,,,1896.0,3160.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 20:05:00+00:00,,SHORT,23362.25,23379.25,23341.85,,,-344.0,LOSS,,,,,,-1032.0,-1720.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 20:15:00+00:00,,LONG,23383.25,23374.0,23394.35,,,-189.0,LOSS,,,,,,-567.0,-945.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 20:40:00+00:00,,SHORT,23325.0,23333.0,23315.4,,,188.0,WIN,,,,,,564.0,940.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 22:20:00+00:00,,SHORT,23286.25,23313.25,23253.85,,,-544.0,LOSS,,,,,,-1632.0,-2720.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 22:25:00+00:00,,SHORT,23304.25,23334.25,23268.25,,,-604.0,LOSS,,,,,,-1812.0,-3020.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-05 23:50:00+00:00,,LONG,23295.75,23275.75,23319.75,,,476.0,WIN,,,,,,1428.0,2380.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 01:05:00+00:00,,LONG,23300.0,23290.75,23311.1,,,218.0,WIN,,,,,,654.0,1090.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 01:35:00+00:00,,LONG,23334.0,23313.5,23358.6,,,488.0,WIN,,,,,,1464.0,2440.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 01:35:00+00:00,,SHORT,23334.0,23372.25,23288.1,,,-769.0,LOSS,,,,,,-2307.0,-3845.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 01:40:00+00:00,,SHORT,23353.25,23367.25,23336.45,,,332.0,WIN,,,,,,996.0,1660.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 01:50:00+00:00,,LONG,23351.5,23312.5,23398.3,,,932.0,WIN,,,,,,2796.0,4660.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 02:05:00+00:00,,LONG,23357.75,23348.25,23369.15,,,224.0,WIN,,,,,,672.0,1120.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 02:45:00+00:00,,LONG,23380.5,23362.5,23402.1,,,428.0,WIN,,,,,,1284.0,2140.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 02:50:00+00:00,,LONG,23375.0,23357.25,23396.3,,,422.0,WIN,,,,,,1266.0,2110.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 03:25:00+00:00,,LONG,23380.0,23373.75,23387.5,,,146.0,WIN,,,,,,438.0,730.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 03:25:00+00:00,,SHORT,23380.0,23387.75,23370.7,,,-159.0,LOSS,,,,,,-477.0,-795.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 05:25:00+00:00,,LONG,23398.0,23388.0,23410.0,,,236.0,WIN,,,,,,708.0,1180.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 05:35:00+00:00,,SHORT,23415.0,23420.5,23408.4,,,-114.0,LOSS,,,,,,-342.0,-570.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 06:10:00+00:00,,LONG,23414.0,23393.0,23439.2,,,500.0,WIN,,,,,,1500.0,2500.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 06:20:00+00:00,,LONG,23417.0,23411.0,23424.2,,,140.0,WIN,,,,,,420.0,700.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 06:35:00+00:00,,SHORT,23432.75,23464.5,23394.65,,,758.0,WIN,,,,,,2274.0,3790.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 07:20:00+00:00,,LONG,23425.5,23413.5,23439.9,,,284.0,WIN,,,,,,852.0,1420.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 08:05:00+00:00,,SHORT,23454.5,23474.25,23430.8,,,470.0,WIN,,,,,,1410.0,2350.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 08:05:00+00:00,,LONG,23454.5,23440.25,23471.6,,,-289.0,LOSS,,,,,,-867.0,-1445.0
Volatility Breakout,2025-08-06 08:05:00+00:00,2025-08-06 08:15:00+00:00,LONG,23454.5,23443.91,23480.97,STOP,-10.59,-215.79,LOSS,,,,,,-647.37,-1078.95
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 08:40:00+00:00,,LONG,23389.5,23375.0,23406.9,,,-294.0,LOSS,,,,,,-882.0,-1470.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 08:40:00+00:00,,LONG,23389.5,23379.5,23401.5,,,236.0,WIN,,,,,,708.0,1180.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 09:00:00+00:00,,SHORT,23395.25,23459.5,23318.15,,,-1289.0,LOSS,,,,,,-3867.0,-6445.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 09:10:00+00:00,,LONG,23404.75,23391.25,23420.95,,,-274.0,LOSS,,,,,,-822.0,-1370.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 09:10:00+00:00,,SHORT,23404.75,23433.25,23370.55,,,680.0,WIN,,,,,,2040.0,3400.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 09:20:00+00:00,,LONG,23392.75,23384.5,23402.65,,,-169.0,LOSS,,,,,,-507.0,-845.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 09:25:00+00:00,,LONG,23384.0,23376.75,23392.7,,,-149.0,LOSS,,,,,,-447.0,-745.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 09:40:00+00:00,,SHORT,23374.0,23380.0,23366.8,,,140.0,WIN,,,,,,420.0,700.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 10:05:00+00:00,,LONG,23353.0,23346.5,23360.8,,,152.0,WIN,,,,,,456.0,760.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 10:10:00+00:00,,LONG,23377.25,23352.75,23406.65,,,-494.0,LOSS,,,,,,-1482.0,-2470.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 10:10:00+00:00,,LONG,23377.25,23369.0,23387.15,,,-169.0,LOSS,,,,,,-507.0,-845.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 10:10:00+00:00,,SHORT,23377.25,23389.0,23363.15,,,278.0,WIN,,,,,,834.0,1390.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 10:10:00+00:00,,SHORT,23377.25,23393.5,23357.75,,,386.0,WIN,,,,,,1158.0,1930.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 10:25:00+00:00,,LONG,23365.5,23348.0,23386.5,,,-354.0,LOSS,,,,,,-1062.0,-1770.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 10:25:00+00:00,,SHORT,23365.5,23371.75,23358.0,,,146.0,WIN,,,,,,438.0,730.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 10:50:00+00:00,,SHORT,23340.25,23369.5,23305.15,,,-589.0,LOSS,,,,,,-1767.0,-2945.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 11:00:00+00:00,,SHORT,23387.75,23409.75,23361.35,,,-444.0,LOSS,,,,,,-1332.0,-2220.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 11:30:00+00:00,,SHORT,23421.0,23430.0,23410.2,,,212.0,WIN,,,,,,636.0,1060.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 11:30:00+00:00,,LONG,23421.0,23412.0,23431.8,,,-184.0,LOSS,,,,,,-552.0,-920.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 11:35:00+00:00,,LONG,23411.0,23382.75,23444.9,,,-569.0,LOSS,,,,,,-1707.0,-2845.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 11:55:00+00:00,,LONG,23407.5,23382.75,23437.2,,,-499.0,LOSS,,,,,,-1497.0,-2495.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 12:05:00+00:00,,LONG,23385.75,23335.25,23446.35,,,1208.0,WIN,,,,,,3624.0,6040.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 12:20:00+00:00,,SHORT,23409.5,23425.25,23390.6,,,374.0,WIN,,,,,,1122.0,1870.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 12:20:00+00:00,,SHORT,23409.5,23416.0,23401.7,,,152.0,WIN,,,,,,456.0,760.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 13:25:00+00:00,,LONG,23401.75,23375.25,23433.55,,,632.0,WIN,,,,,,1896.0,3160.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 13:25:00+00:00,,SHORT,23401.75,23409.25,23392.75,,,-154.0,LOSS,,,,,,-462.0,-770.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 13:30:00+00:00,,LONG,23438.0,23420.5,23459.0,,,-354.0,LOSS,,,,,,-1062.0,-1770.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 13:30:00+00:00,,LONG,23438.0,23427.75,23450.3,,,-209.0,LOSS,,,,,,-627.0,-1045.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 13:30:00+00:00,,LONG,23438.0,23409.0,23472.8,,,-584.0,LOSS,,,,,,-1752.0,-2920.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 13:30:00+00:00,,LONG,23438.0,23430.75,23446.7,,,-149.0,LOSS,,,,,,-447.0,-745.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 13:35:00+00:00,,SHORT,23390.5,23400.25,23378.8,,,230.0,WIN,,,,,,690.0,1150.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 13:40:00+00:00,,SHORT,23377.75,23385.0,23369.05,,,-149.0,LOSS,,,,,,-447.0,-745.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 13:40:00+00:00,,SHORT,23377.75,23390.75,23362.15,,,-264.0,LOSS,,,,,,-792.0,-1320.0
Volatility Breakout,2025-08-06 13:45:00+00:00,2025-08-06 14:20:00+00:00,LONG,23456.25,23430.68,23520.18,STOP,-25.57,-515.43,LOSS,,,,,,-1546.29,-2577.15
Trend Following,2025-08-06 13:50:00+00:00,2025-08-06 14:25:00+00:00,LONG,23468.5,23415.61,23627.18,STOP,-52.89,-1061.86,LOSS,,,,,,-3185.58,-5309.3
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 13:55:00+00:00,,LONG,23435.25,23387.5,23492.55,,,1142.0,WIN,,,,,,3426.0,5710.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 13:55:00+00:00,,SHORT,23435.25,23479.25,23382.45,,,-884.0,LOSS,,,,,,-2652.0,-4420.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 14:20:00+00:00,,SHORT,23426.75,23505.0,23332.85,,,-1569.0,LOSS,,,,,,-4707.0,-7845.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 14:30:00+00:00,,SHORT,23416.0,23444.0,23382.4,,,-564.0,LOSS,,,,,,-1692.0,-2820.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 14:35:00+00:00,,LONG,23470.75,23464.75,23477.95,,,140.0,WIN,,,,,,420.0,700.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 14:50:00+00:00,,LONG,23487.0,23431.75,23553.3,,,1322.0,WIN,,,,,,3966.0,6610.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 15:05:00+00:00,,LONG,23507.5,23482.0,23538.1,,,608.0,WIN,,,,,,1824.0,3040.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 15:35:00+00:00,,LONG,23542.25,23519.0,23570.15,,,554.0,WIN,,,,,,1662.0,2770.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 15:35:00+00:00,,LONG,23542.25,23525.0,23562.95,,,410.0,WIN,,,,,,1230.0,2050.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 15:40:00+00:00,,LONG,23555.5,23502.5,23619.1,,,1268.0,WIN,,,,,,3804.0,6340.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 15:40:00+00:00,,LONG,23555.5,23545.0,23568.1,,,248.0,WIN,,,,,,744.0,1240.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 15:50:00+00:00,,LONG,23599.25,23555.0,23652.35,,,1058.0,WIN,,,,,,3174.0,5290.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 16:00:00+00:00,,LONG,23607.5,23571.25,23651.0,,,866.0,WIN,,,,,,2598.0,4330.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 16:15:00+00:00,,LONG,23607.0,23591.25,23625.9,,,-319.0,LOSS,,,,,,-957.0,-1595.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 16:35:00+00:00,,SHORT,23596.0,23604.25,23586.1,,,194.0,WIN,,,,,,582.0,970.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 16:35:00+00:00,,SHORT,23596.0,23602.25,23588.5,,,146.0,WIN,,,,,,438.0,730.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 16:45:00+00:00,,LONG,23594.5,23587.25,23603.2,,,170.0,WIN,,,,,,510.0,850.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 16:55:00+00:00,,LONG,23603.75,23596.5,23612.45,,,-149.0,LOSS,,,,,,-447.0,-745.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 17:00:00+00:00,,LONG,23605.5,23589.5,23624.7,,,380.0,WIN,,,,,,1140.0,1900.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 17:05:00+00:00,,SHORT,23595.75,23601.0,23589.45,,,-109.0,LOSS,,,,,,-327.0,-545.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 17:10:00+00:00,,SHORT,23598.5,23606.25,23589.2,,,-159.0,LOSS,,,,,,-477.0,-795.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 17:30:00+00:00,,LONG,23598.5,23585.0,23614.7,,,320.0,WIN,,,,,,960.0,1600.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 17:55:00+00:00,,SHORT,23598.25,23623.0,23568.55,,,-499.0,LOSS,,,,,,-1497.0,-2495.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 18:00:00+00:00,,LONG,23622.0,23599.5,23649.0,,,536.0,WIN,,,,,,1608.0,2680.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 18:00:00+00:00,,LONG,23622.0,23600.5,23647.8,,,512.0,WIN,,,,,,1536.0,2560.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 18:20:00+00:00,,LONG,23645.75,23627.25,23667.95,,,440.0,WIN,,,,,,1320.0,2200.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 18:30:00+00:00,,LONG,23656.75,23638.75,23678.35,,,-364.0,LOSS,,,,,,-1092.0,-1820.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 19:15:00+00:00,,LONG,23655.0,23646.0,23665.8,,,212.0,WIN,,,,,,636.0,1060.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 19:30:00+00:00,,LONG,23667.25,23645.0,23693.95,,,-449.0,LOSS,,,,,,-1347.0,-2245.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 19:40:00+00:00,,SHORT,23655.0,23662.75,23645.7,,,182.0,WIN,,,,,,546.0,910.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 19:50:00+00:00,,SHORT,23644.0,23665.25,23618.5,,,-429.0,LOSS,,,,,,-1287.0,-2145.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 19:50:00+00:00,,SHORT,23644.0,23658.25,23626.9,,,338.0,WIN,,,,,,1014.0,1690.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 19:55:00+00:00,,SHORT,23652.5,23657.75,23646.2,,,122.0,WIN,,,,,,366.0,610.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 19:55:00+00:00,,LONG,23652.5,23645.5,23660.9,,,-144.0,LOSS,,,,,,-432.0,-720.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 20:10:00+00:00,,SHORT,23646.5,23656.5,23634.5,,,236.0,WIN,,,,,,708.0,1180.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 20:25:00+00:00,,LONG,23645.0,23634.5,23657.6,,,-214.0,LOSS,,,,,,-642.0,-1070.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 20:45:00+00:00,,LONG,23633.0,23625.0,23642.6,,,-164.0,LOSS,,,,,,-492.0,-820.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 20:50:00+00:00,,SHORT,23639.5,23650.0,23626.9,,,248.0,WIN,,,,,,744.0,1240.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 20:55:00+00:00,,SHORT,23640.0,23648.5,23629.8,,,200.0,WIN,,,,,,600.0,1000.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 22:00:00+00:00,,SHORT,23624.25,23651.5,23591.55,,,-549.0,LOSS,,,,,,-1647.0,-2745.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 22:00:00+00:00,,LONG,23624.25,23617.0,23632.95,,,170.0,WIN,,,,,,510.0,850.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 22:00:00+00:00,,SHORT,23624.25,23637.5,23608.35,,,-269.0,LOSS,,,,,,-807.0,-1345.0
Volatility Breakout,2025-08-06 22:30:00+00:00,2025-08-06 22:50:00+00:00,LONG,23699.0,23685.68,23732.3,STOP,-13.32,-270.43,LOSS,,,,,,-811.29,-1352.15
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 22:40:00+00:00,,LONG,23693.0,23667.5,23723.6,,,608.0,WIN,,,,,,1824.0,3040.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 22:50:00+00:00,,LONG,23685.0,23655.0,23721.0,,,716.0,WIN,,,,,,2148.0,3580.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 23:00:00+00:00,,SHORT,23692.75,23700.75,23683.15,,,-164.0,LOSS,,,,,,-492.0,-820.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-06 23:10:00+00:00,,LONG,23700.0,23680.0,23724.0,,,-404.0,LOSS,,,,,,-1212.0,-2020.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 00:05:00+00:00,,SHORT,23695.5,23705.0,23684.1,,,-194.0,LOSS,,,,,,-582.0,-970.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 00:05:00+00:00,,SHORT,23695.5,23708.0,23680.5,,,-254.0,LOSS,,,,,,-762.0,-1270.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 00:05:00+00:00,,LONG,23695.5,23687.75,23704.8,,,182.0,WIN,,,,,,546.0,910.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 01:05:00+00:00,,LONG,23717.0,23710.0,23725.4,,,-144.0,LOSS,,,,,,-432.0,-720.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 01:05:00+00:00,,LONG,23717.0,23701.75,23735.3,,,362.0,WIN,,,,,,1086.0,1810.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 01:20:00+00:00,,LONG,23712.0,23692.0,23736.0,,,476.0,WIN,,,,,,1428.0,2380.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 01:50:00+00:00,,LONG,23731.0,23718.0,23746.6,,,-264.0,LOSS,,,,,,-792.0,-1320.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 01:50:00+00:00,,LONG,23731.0,23707.0,23759.8,,,-484.0,LOSS,,,,,,-1452.0,-2420.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 02:25:00+00:00,,SHORT,23720.0,23727.0,23711.6,,,164.0,WIN,,,,,,492.0,820.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 03:05:00+00:00,,SHORT,23721.25,23736.0,23703.55,,,350.0,WIN,,,,,,1050.0,1750.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 03:05:00+00:00,,SHORT,23721.25,23736.0,23703.55,,,350.0,WIN,,,,,,1050.0,1750.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 04:45:00+00:00,,LONG,23689.75,23670.25,23713.15,,,464.0,WIN,,,,,,1392.0,2320.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 04:45:00+00:00,,SHORT,23689.75,23698.0,23679.85,,,-169.0,LOSS,,,,,,-507.0,-845.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 04:45:00+00:00,,LONG,23689.75,23675.0,23707.45,,,350.0,WIN,,,,,,1050.0,1750.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 04:55:00+00:00,,LONG,23697.5,23690.5,23705.9,,,-144.0,LOSS,,,,,,-432.0,-720.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 04:55:00+00:00,,SHORT,23697.5,23714.75,23676.8,,,-349.0,LOSS,,,,,,-1047.0,-1745.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 05:15:00+00:00,,SHORT,23692.25,23702.5,23679.95,,,-209.0,LOSS,,,,,,-627.0,-1045.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 05:25:00+00:00,,SHORT,23698.0,23707.75,23686.3,,,-199.0,LOSS,,,,,,-597.0,-995.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 05:50:00+00:00,,SHORT,23711.25,23726.25,23693.25,,,-304.0,LOSS,,,,,,-912.0,-1520.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 06:00:00+00:00,,LONG,23720.5,23715.0,23727.1,,,-114.0,LOSS,,,,,,-342.0,-570.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 06:05:00+00:00,,SHORT,23715.5,23724.75,23704.4,,,-189.0,LOSS,,,,,,-567.0,-945.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 06:05:00+00:00,,LONG,23715.5,23694.75,23740.4,,,494.0,WIN,,,,,,1482.0,2470.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 06:15:00+00:00,,LONG,23707.5,23693.0,23724.9,,,344.0,WIN,,,,,,1032.0,1720.0
"FVG Rejection (1.2R, WR-optimized)",2025-08-07 07:15:00+00:00,,SHORT,23736.5,23742.75,23729.0,,,146.0,WIN,,,,,,438.0,730.0
